Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147115,300226780,3.63715,-2.86069,-0.850794,-2.07882,2.98453,-0.649822,-2.85251,-1.0,30.6782,-15.5997,-26.0085,-4.62167,30.3281,-0.151805,-2.11106,1,8.39285
147115,408957191,23.029,5.42055,-0.172463,22.3813,5.42329,2.12504,-0.0318058,1.0,62.8867,-4.3326,15.5317,-60.7843,16.1247,-2.03727,1.84283,1,75.2969
147115,297120398,30.0504,-3.07378,-27.693,-11.2551,27.8631,-0.393693,-1.68134,,2.70333,-0.718257,-2.08628,-1.5619,2.20646,-0.659107,-1.90236,-1,2.71061
147115,462594242,30.5958,16.9703,-7.3939,24.3607,18.5111,1.08817,-0.410895,1.0,5.34436,2.75034,-2.49204,3.84546,3.71142,0.906682,-0.736166,-1,3.07803
147115,402327488,62.0747,11.7147,9.37192,-60.2345,15.0022,-2.09835,0.674749,1.0,1.30332,0.575138,-0.571458,1.02044,0.81077,1.05296,-0.782189,1,16.7921
147115,513324494,11.0389,2.96125,0.970108,-10.5899,3.11611,-1.93744,0.316583,1.0,19.8858,-18.8024,-0.550452,6.45075,18.8105,0.336545,-3.11233,-1,26.2314
147115,309002338,89.469,-15.88,5.7955,87.8575,16.9045,2.35041,2.79166,-1.0,22.19,-3.47636,-2.58402,21.7631,4.33154,2.3172,-2.50239,-1,8.12823
147115,310994835,2.26032,2.19542,-0.080886,-0.531613,2.19691,-0.23968,-0.0368263,-1.0,21.7556,-14.5412,-3.92222,-15.6995,15.0609,-0.911039,-2.87813,1,12.0362
147115,467561231,9.81832,2.19565,2.53631,9.22744,3.35466,1.73649,0.857267,1.0,87.6637,16.1452,15.3033,84.7942,22.2454,2.04802,0.758633,1,2.83321
147115,239417968,2.72378,1.7862,-1.47842,-1.42924,2.31867,-0.58284,-0.691397,1.0,12.8355,1.59197,-1.96972,-12.5831,2.53262,-2.30623,-0.891061,1,4.7373
147115,68485217,56.2712,-4.34807,-20.6674,52.1575,21.1199,1.63588,-1.77815,1.0,7.43485,3.16835,-5.46717,3.91774,6.31889,0.585902,-1.04557,-1,15.1534
147115,234921009,56.868,0.746727,-19.0999,-53.5594,19.1145,-1.75391,-1.53172,-1.0,44.8802,-1.57256,7.30472,44.2538,7.47207,2.47897,1.78284,-1,100.63
147115,68658888,4.14983,3.46512,-2.25826,0.338095,4.13603,0.0816531,-0.577577,-1.0,21.5703,3.08136,4.42574,-20.8853,5.39277,-2.0634,0.962601,-1,13.8486
147115,69492279,0.963983,-0.489528,-0.78685,-0.265505,0.926699,-0.282725,-2.12733,-1.0,46.0591,2.94942,-11.735,-44.4414,12.1,-2.01215,-1.32456,1,7.04429
147115,394438222,285.89,-9.33644,-54.0914,280.571,54.8912,2.33406,-1.74172,1.0,11.0968,-0.80222,-2.95716,10.6654,3.06404,1.96044,-1.8357,1,5.02381
147115,198694912,3.59712,-2.12982,2.87996,0.330111,3.58194,0.0920299,2.20756,1.0,75.2003,-15.2973,-4.99021,73.4587,16.0907,2.22342,-2.82626,1,21.3563
147115,458452806,14.1524,-9.27553,-2.45381,10.4035,9.59461,0.939751,-2.88297,1.0,39.7408,30.2076,-5.62965,25.202,30.7278,0.748341,-0.184251,-1,33.6635
147115,197361312,5.48226,2.96761,0.69116,4.5575,3.04703,1.19239,0.228822,1.0,21.3908,18.0031,8.21823,8.11869,19.7902,0.399524,0.428237,1,6.50577
147115,247472239,8.36114,-1.99894,0.820353,8.07712,2.16073,2.02917,2.75216,1.0,,-7.25345,-32.232,-179.41,33.038,-2.39353,-1.79215,1,77.2832
147115,20297624,2.69992,1.73404,-2.01359,0.477631,2.65733,0.178787,-0.859853,-1.0,151.863,18.1368,18.4486,149.643,25.8707,2.45568,0.79392,1,26.2389
147115,16572570,119.86,-5.07983,30.324,115.849,30.7465,2.03682,1.73677,-1.0,7.35145,-1.97664,-1.35378,6.95011,2.3958,1.78665,-2.54108,-1,14.6281
147115,567732376,12.0565,5.42904,1.52854,-10.6558,5.64012,-1.393,0.274444,1.0,57.9863,-11.4997,9.98506,-55.9506,15.2297,-2.0124,2.42658,1,17.325
147115,466570480,8.22614,-0.0502167,2.94439,7.68098,2.94482,1.68672,1.58785,-1.0,21.7537,3.82316,13.8006,16.3753,14.3203,0.979294,1.30054,-1,5.04544
147115,464791148,2.21406,-1.03037,-0.341583,1.9297,1.08551,1.33955,-2.82148,-1.0,21.7176,-19.4003,-7.31931,6.45832,20.7351,0.30664,-2.78083,1,5.12483
147115,12748941,13.0552,-7.83883,8.6551,-5.8378,11.6772,-0.481149,2.30675,-1.0,92.2559,14.8914,-13.8087,-89.9929,20.3084,-2.19434,-0.747693,-1,42.7856
147115,305523497,54.8665,20.2982,2.1869,-50.9267,20.4157,-1.64518,0.107325,-1.0,14.6345,1.72918,-2.74222,-14.2709,3.24189,-2.18787,-1.0082,1,9.70268
147115,617116645,87.0774,13.5863,-8.9299,-85.5462,16.2582,-2.36251,-0.581471,-1.0,2.32876,-1.92416,0.236204,-1.29034,1.9386,-0.624259,3.01945,-1,15.5339
147115,448584499,68.0177,8.76606,-9.10148,66.8335,12.6365,2.36758,-0.804169,-1.0,50.9212,-5.3151,16.8762,47.7484,17.6934,1.71858,1.87591,1,30.742
147115,287733333,15.6608,-0.170708,3.14347,-15.3412,3.1481,-2.28725,1.62505,-1.0,79.2856,2.3436,-14.5826,-77.8978,14.7697,-2.36483,-1.41145,-1,13.6291
147115,501651227,52.0563,-1.29694,29.1383,-43.1178,29.1671,-1.18267,,1.0,6.63927,0.392404,-2.43967,-6.1623,2.47103,-1.64493,-1.41132,-1,17.4074
147115,525469080,13.7914,6.56071,12.0907,0.988179,13.756,0.0717746,1.07363,1.0,5.16867,2.86322,-1.89247,-3.86467,3.43212,-0.967744,-0.58404,-1,12.5856
147115,67851082,3.05583,-1.76438,-2.26491,1.04655,2.87104,0.356895,-2.23261,1.0,44.1808,-5.14324,-14.3974,-41.4512,15.2885,-1.72296,-1.9139,1,16.5352
147115,393795644,9.02818,-2.17439,-0.328536,8.75626,2.19907,2.09029,-2.99163,1.0,14.7909,-13.5141,-1.34893,-5.85857,13.5812,-0.419005,-3.04211,-1,17.6072
147115,454840501,2.58956,0.733904,-1.91439,-1.58187,2.05024,-0.710299,-1.20471,1.0,75.4175,-8.32375,12.2064,-73.9562,14.7744,-2.31356,2.16928,-1,14.6824
147115,391462182,2.55544,0.93667,-2.0881,-1.13699,2.28857,-0.478359,-1.14913,-1.0,98.492,-20.5018,-15.2388,-95.1217,25.545,-2.02542,-2.5024,1,16.1815
147115,219606597,4.1254,-3.87325,1.0968,-0.902194,4.02554,-0.222282,2.86564,1.0,7.17744,3.34918,2.85833,-5.66821,4.40307,-1.0707,0.706488,-1,8.28652
147115,412565683,42.4997,7.75657,-1.12984,41.7706,7.83842,2.37499,-0.144644,1.0,11.1527,-2.85553,0.0454607,10.7809,2.8559,2.03863,3.12567,1,9.57752
147115,402687106,26.588,-6.2464,23.6785,-10.3552,24.4886,-0.411175,1.82872,1.0,30.758,5.24306,-6.3477,-29.6357,8.23305,-1.99273,-0.880415,1,37.2549
147115,468885400,19.5308,5.64148,-12.05,-14.2976,13.3052,-0.933143,-1.13293,1.0,13.7566,1.35623,-2.26371,-13.5011,2.63889,-2.33498,-1.03103,1,9.02374
147115,299980337,29.9848,-4.79576,-13.6407,-26.2683,14.4591,-1.35853,-1.90888,-1.0,1.72981,-0.786022,0.69355,-1.37601,1.04826,-1.08615,2.41861,-1,6.54425
147115,196491290,13.442,3.09404,-0.00398332,-13.0811,3.09404,-2.14854,-0.00128742,-1.0,45.0879,-3.66465,-21.0698,39.6932,21.3861,1.37733,-1.743,-1,47.6772
147115,483749740,58.0228,6.26122,12.7567,56.2557,14.2104,2.08466,1.11452,1.0,2.32323,1.0721,-1.748,1.09201,2.05059,0.510123,-1.02063,1,13.3382
147115,408548368,65.9816,13.0124,-1.26994,-64.6733,13.0742,-2.30192,-0.0972862,1.0,29.3838,5.47328,1.55232,-28.8278,5.68915,-2.32552,0.27636,-1,3.21017
147115,617885957,45.3483,-24.1052,19.5563,33.0599,31.0405,0.926637,2.46001,-1.0,47.1538,5.42501,-7.2668,-46.2735,9.06847,-2.33238,-0.929509,-1,88.7809
147115,246410498,12.302,-11.1355,-3.03929,-4.25457,11.5428,-0.360716,-2.87515,-1.0,8.55756,-0.496837,-2.72334,-8.09744,2.76829,-1.79448,-1.75125,-1,10.6784
147115,270437961,69.9711,10.3682,-10.4331,68.4076,14.7088,2.24155,-0.788515,-1.0,13.4372,0.506405,2.15875,13.253,2.21735,2.48799,1.34038,-1,10.0878
147115,525807329,78.4832,13.102,3.74156,77.2913,13.6258,2.43644,0.278167,1.0,10.6808,-2.46213,-0.106682,10.3926,2.46445,2.14605,-3.09829,-1,11.6331
147115,560099320,25.6924,2.76005,19.6315,-16.3427,19.8246,-0.75158,1.43112,1.0,32.0299,1.08635,-12.194,-29.598,12.2423,-1.61622,-1.48194,-1,33.9294
147115,267877521,18.3146,-15.905,7.04807,-5.72554,17.3966,-0.323448,2.72446,-1.0,2.11209,1.53852,0.69184,1.27092,1.68692,0.695862,0.422587,-1,11.4501
147115,169422614,4.46005,-0.447907,-2.38221,-3.74386,2.42395,-1.21921,-1.75665,-1.0,20.309,5.82525,11.2611,-15.8654,12.6786,-1.04844,1.09341,-1,11.0106
147115,84312787,4.4294,-0.696524,-2.4394,-3.63094,2.5369,-1.15602,-1.84893,-1.0,93.46,-18.5239,-6.53576,91.3725,19.6431,2.24172,-2.8024,-1,37.8654
147115,448332907,9.71399,1.51022,2.8147,9.17379,3.19426,1.77716,1.07834,1.0,124.02,-21.8228,1.8334,-122.071,21.8996,-2.41923,3.05778,-1,68.5913
147115,285113360,68.8638,16.7097,1.44334,-66.7902,16.7719,-2.0904,0.0861635,-1.0,2.04027,1.97254,-0.422904,0.304841,2.01736,0.150539,-0.211198,-1,16.0319
147115,559938656,5.9297,0.000599934,-1.77728,-5.65708,1.77728,-1.87478,-1.57046,-1.0,23.3544,9.39258,7.68323,19.9544,12.1348,1.27228,0.685627,-1,23.0225
147115,460056019,16.0385,2.33809,-3.62971,15.4464,4.31758,1.98681,-0.998541,-1.0,69.7683,-10.0449,22.3507,-65.3235,24.5041,-1.70711,1.99317,1,66.8222
147115,216923236,3.58933,2.99643,-1.97042,-0.148789,3.58624,-0.0414769,-0.581693,-1.0,6.85521,2.2774,-1.47955,6.29431,2.71581,1.5773,-0.576142,1,5.62187
147115,294233262,2.74989,-2.41969,1.25371,-0.367713,2.7252,-0.134525,2.66355,-1.0,66.5064,8.91074,11.1295,-64.9602,14.2572,-2.22149,0.895666,1,18.2541
147115,424648072,68.9071,-11.4596,-13.2509,-66.6429,17.5188,-2.04607,-2.28383,1.0,15.1138,-0.447804,-3.89732,14.5957,3.92297,2.02462,-1.6852,1,62.5679
147115,558533765,13.2369,-10.8609,0.258942,7.56238,10.864,0.649467,3.11776,-1.0,74.4198,0.105365,-15.5557,72.7758,15.556,2.24731,-1.56402,-1,29.6614
147115,461640914,2.47311,1.65342,-0.463771,1.77972,1.71723,0.90687,-0.273464,-1.0,114.435,22.1551,10.9483,-111.735,24.7126,-2.21398,0.458972,-1,30.0105
147115,195427884,30.4005,0.521221,-15.7954,-25.9696,15.804,-1.27167,-1.53781,-1.0,9.91303,-2.23706,1.25795,-9.57503,2.56649,-2.02726,2.62934,1,12.1439
147115,294748785,1.98836,-0.747894,-1.16982,-1.42329,1.38846,-0.899,-2.13963,,90.4613,-13.0451,-11.0434,88.832,17.0919,2.35042,-2.4391,-1,23.8171
147115,311680323,99.5884,12.9662,10.0879,-98.224,16.4283,-2.48831,0.661191,1.0,18.9406,3.24684,2.39969,-18.5052,4.03739,-2.2273,0.636479,-1,2.14127
147115,218164326,2.99029,1.42302,-2.44485,-0.969295,2.82883,-0.336275,-1.04368,1.0,12.0626,9.18809,-6.70097,4.02282,11.3721,0.346755,-0.630128,1,4.58526
147115,401805092,10.3118,4.91036,0.195297,-9.06555,4.91425,-1.37197,0.0397514,1.0,74.2431,15.3923,-4.28996,-72.5032,15.979,-2.21743,-0.271811,-1,8.19238
147115,236788743,9.58712,3.23681,-2.57424,-8.64923,4.13566,-1.48377,-0.671869,-1.0,58.4586,-7.73379,10.1494,-57.049,12.7601,-2.20301,2.22193,1,15.374
147115,10647597,14.7796,2.83319,-1.45269,-14.4325,3.18391,-2.21647,-0.473788,-1.0,16.1218,-1.10201,13.3596,8.95653,13.405,0.626378,1.6531,1,27.9309
147115,403412979,25.8811,-4.5818,1.32575,-25.4378,4.76975,-2.37576,2.85993,,79.9591,31.0042,-3.93466,-73.5984,31.2529,-1.59196,-0.126233,1,26.2496
147115,274817514,90.369,9.77562,11.4395,89.1074,15.0474,2.47884,0.863667,1.0,21.7458,-1.27987,-4.11775,-21.314,4.31207,-2.30117,-1.87215,1,88.5888
147115,411971373,38.3904,-7.7829,18.608,-32.6648,20.1701,-1.25926,1.96694,1.0,4.55757,-1.22896,3.08448,-3.12204,3.3203,-0.838515,1.94995,1,3.47139
147115,283706194,17.7317,3.84248,-1.26005,17.2645,4.04381,2.15805,-0.316877,1.0,10.3668,-2.1141,0.752662,-10.121,2.24408,-2.21153,2.79956,1,27.1156
147115,206088775,7.06419,-0.903151,2.49377,6.54738,2.65227,1.6355,1.91827,1.0,60.4935,10.0834,-13.276,-58.151,16.6711,-1.96245,-0.921229,-1,41.2381
147115,237922736,11.4415,4.69171,3.32144,9.89265,5.7484,1.31139,0.616033,1.0,12.3937,-0.103852,3.12499,11.9928,3.12672,2.05405,1.60402,1,5.15171
147115,499792707,11.1922,-1.7442,-4.51258,10.0926,4.83793,1.48151,-1.93963,1.0,115.695,17.0002,17.455,113.1,24.3656,2.23965,0.798598,1,22.8836
147115,300749864,10.1692,-1.60043,-1.57172,9.91867,2.24314,2.19224,-2.36525,-1.0,22.2568,-4.85295,-5.53771,-21.0035,7.36324,-1.77073,-2.29039,-1,28.9202
147115,430628160,12.275,2.42843,-0.572489,12.0187,2.495,2.27593,-0.231517,1.0,15.7253,0.132042,3.88817,15.2365,3.89041,2.07424,1.53685,-1,4.86003
147115,498594961,2.63217,-0.67843,1.67536,1.91343,1.80751,0.92221,1.95556,-1.0,31.1553,-3.05353,-14.1608,27.5826,14.4862,1.39989,-1.78318,1,10.0877
147115,562061171,96.2976,-0.82437,21.0414,-93.967,21.0576,-2.20116,1.60995,1.0,19.3369,-0.0854789,5.36389,-18.5778,5.36457,-1.95552,1.58673,-1,2.62882
147115,12942812,10.7323,0.0747618,2.87997,-10.3384,2.88094,-1.98977,1.54484,-1.0,77.7602,-7.12172,-13.2735,-76.2873,15.0634,-2.32499,-2.06324,1,13.0091
147115,271181752,3.28035,-2.82872,1.31683,1.01244,3.1202,0.31904,2.70591,1.0,26.3006,20.0749,-16.6302,3.48663,26.0685,0.133353,-0.691826,1,17.9683
147115,247915233,83.8803,-14.2768,7.13739,-82.3476,15.9615,-2.34318,2.678,-1.0,19.9588,3.6786,1.18379,-19.5811,3.86438,-2.32551,0.311339,1,14.5438
147115,184218022,11.5893,1.06568,2.38392,11.2913,2.61127,2.17046,1.15042,-1.0,34.0077,5.59531,16.9455,28.9494,17.8454,1.26071,1.25187,-1,6.46385
147115,288388733,135.357,-6.12229,-23.6769,-133.13,24.4556,-2.39594,-1.82383,1.0,8.21684,-1.42345,-1.76138,-7.8986,2.26466,-1.96235,-2.25048,1,4.52844
147115,505507432,6.54653,6.4679,-0.163538,0.998319,6.46997,0.153695,-0.0252791,1.0,61.7989,-18.1972,-10.2275,58.1667,20.8744,1.74868,-2.62955,1,30.4146
147115,412395176,85.505,-14.6684,6.33882,-83.9985,15.9794,-2.36157,2.73369,-1.0,28.697,6.1394,0.572261,28.0267,6.16601,2.21914,0.0929427,-1,98.938
147115,184447202,17.4623,1.23983,3.22668,-17.1168,3.45668,-2.30294,1.20395,-1.0,37.6698,-14.2447,-7.61959,-34.0301,16.1546,-1.49029,-2.65041,1,15.3339
147115,458006351,98.4794,2.34226,-29.8715,-93.8104,29.9632,-1.85903,-1.49255,-1.0,9.88934,-1.15486,3.33145,-9.23941,3.52594,-1.69104,1.90449,-1,20.4628
147115,281806498,52.325,-8.38308,-4.96734,-51.4097,9.74425,-2.36516,-2.60667,1.0,9.11718,-2.27942,0.333859,-8.82132,2.30374,-2.05241,2.99616,-1,3.49424
147115,618466965,27.5884,8.09425,-9.89961,24.4459,12.7875,1.40344,-0.885395,-1.0,7.84023,-1.99711,6.07016,4.54247,6.39025,0.661528,1.88865,1,19.0532
147115,19979136,28.3031,-8.95248,-9.66206,25.0512,13.172,1.39886,-2.31809,-1.0,8.01296,2.04075,1.76665,7.54465,2.69921,1.75159,0.713529,-1,12.0936
147115,468318610,10.2671,2.58076,-2.87814,9.51155,3.86575,1.63245,-0.839821,1.0,51.5705,8.41283,9.19444,50.042,12.4625,2.09844,0.82976,-1,10.7939
147115,236177694,3.80553,-0.867464,3.50022,1.21574,3.60611,0.331053,1.81373,-1.0,110.986,18.5235,10.4861,108.925,21.2856,2.33519,0.515119,1,23.2077
147115,206702834,116.97,15.8915,13.2074,-115.131,20.6633,-2.41881,0.693418,1.0,,-2.64931,0.712777,-7.70314,2.74352,-1.75584,2.87877,-1,14.3038
147115,456848513,13.1404,10.6108,3.7209,6.79963,11.2443,0.572866,0.337272,1.0,20.9799,-5.41158,-0.021158,20.2699,5.41162,2.0311,-3.13768,-1,19.7664
147115,124348498,36.32,-17.1154,8.67573,-30.8373,19.1887,-1.25272,2.67244,-1.0,5.15377,-2.54806,1.92238,-4.04638,3.19189,-1.05861,2.49525,-1,2.05745
147115,237875357,3.8968,2.63429,0.800092,2.75779,2.75312,0.882574,0.294868,1.0,97.6744,-3.52491,-17.8362,95.9673,18.1812,2.36562,-1.76591,1,16.7042
147115,264723780,40.7596,1.5979,-10.3572,-39.3893,10.4798,-2.03444,-1.41772,1.0,61.1134,3.14216,-8.72763,-60.4054,9.27602,-2.57264,-1.22522,1,5.6952
147115,453599195,7.31224,0.936997,-2.62913,6.75859,2.79111,1.61767,-1.22844,1.0,25.6996,-1.23583,5.48856,-25.0762,5.62597,-2.20003,1.79227,1,27.3126
147115,526006373,8.42241,5.12731,-4.939,4.50044,7.11921,0.596201,-0.766694,1.0,18.7207,13.1858,-6.82864,11.4004,14.8491,0.707287,-0.477849,-1,3.17246
147115,12007198,10.5319,-6.23345,-3.62038,-7.67841,7.20854,-0.926722,-2.61541,1.0,18.6671,9.95728,7.63268,13.8223,12.5461,0.951504,0.654005,-1,28.0155
147115,267434449,13.9419,-6.55534,11.799,-3.49105,13.4978,-0.255839,2.07792,1.0,7.68934,2.31173,-2.04739,-7.04202,3.08802,-1.56245,-0.724833,1,15.6161
147115,253785210,23.7371,-16.445,4.27874,16.5743,16.9925,0.863864,2.88705,1.0,3.17716,0.20849,2.26746,-2.21575,2.27702,-0.862217,1.47911,-1,14.5511
147115,216031469,14.0029,1.47361,13.8223,-1.68924,13.9007,-0.121225,1.46459,1.0,11.2502,-5.0138,-9.90926,-1.79869,11.1055,-0.161264,-2.03921,-1,24.4481
147115,371667631,41.5511,20.1225,-6.55069,-35.7584,21.1619,-1.29562,-0.314721,1.0,11.7594,-3.05976,2.85714,-10.989,4.18633,-1.69267,2.39043,1,18.7591
147115,150670143,34.7891,-15.804,4.22155,-30.7034,16.3581,-1.38721,2.88057,1.0,45.0025,5.95942,-4.79183,-44.3481,7.64698,-2.45826,-0.677221,-1,25.234
147115,271439556,32.0071,-7.29902,0.622584,-31.1575,7.32552,-2.15438,3.0565,-1.0,86.531,14.1673,-4.37234,-85.2513,14.8267,-2.4498,-0.299348,-1,20.9531
147115,562108186,5.82611,0.707068,4.14356,4.03417,4.20345,0.852608,1.40178,-1.0,19.8789,-5.38511,-13.0268,-14.0169,14.096,-0.8774,-1.96279,1,21.4545
147115,21227342,23.0326,-8.4832,13.6681,16.484,16.0867,0.898729,2.12627,-1.0,15.4606,-8.11036,-6.22787,11.5959,10.2257,0.973025,-2.48674,1,19.0406
147115,305256211,3.59322,-0.478034,1.93115,-2.99222,1.98943,-1.19701,1.81346,-1.0,34.7085,-14.725,-2.64031,31.319,14.9598,1.48471,-2.96417,-1,20.8081
147115,567205163,132.764,21.404,-14.6504,-130.206,25.9378,-2.31634,-0.600228,-1.0,21.9803,-6.02375,3.64158,-20.8227,7.03894,-1.80515,2.59784,1,27.9012
147115,113151997,62.6728,-8.65885,8.07534,-61.5442,11.8401,-2.35054,2.39105,-1.0,30.7843,13.8885,-10.346,25.4508,17.3185,1.17777,-0.640253,1,86.0174
147115,483445933,13.2605,-0.390004,-3.28856,12.8404,3.3116,2.06454,-1.68884,1.0,27.4791,0.475611,-14.1331,23.5612,14.1411,1.28353,-1.53716,-1,5.57872
147115,298861511,6.92213,5.88549,3.62486,-0.370353,6.91221,-0.053554,0.552027,-1.0,27.2984,-2.84319,-9.95915,25.2574,10.357,1.62421,-1.84888,-1,22.4121
147115,283058201,112.701,-19.5323,12.0993,-110.334,22.9762,-2.27287,2.58699,-1.0,18.0009,4.47035,-1.68597,17.3553,4.77771,2.00151,-0.360649,1,90.0147
147115,500138496,9.73572,-1.0964,-9.48513,-1.90121,9.54828,-0.197823,,1.0,20.0772,-1.21849,-4.75577,19.4677,4.90938,2.08629,-1.82161,-1,19.289
147115,390028431,20.0812,-17.6352,-2.24613,-9.33858,17.7776,-0.503725,-3.01491,1.0,18.1693,-3.98167,-0.101974,-17.7273,3.98297,-2.19861,-3.11599,1,16.054
147115,618081542,4.63793,3.85379,2.06727,1.54439,4.37325,0.346189,0.492361,1.0,47.9382,-7.82453,-9.58716,-46.3134,12.3748,-2.0303,-2.25531,1,26.2234
147115,259359529,47.8988,26.5252,7.3228,-39.2056,27.5175,-1.15229,0.26936,-1.0,4.37577,-3.26445,-0.832909,-2.79231,3.36903,-0.755014,-2.89178,-1,19.6372
147115,567037294,17.8358,-11.1124,12.6783,-5.82153,16.8589,-0.33879,2.29047,1.0,10.0749,-0.670754,-2.40904,9.75965,2.50067,2.07087,-1.84235,-1,22.7859
147115,13326337,3.16327,-0.176989,2.78748,-1.4849,2.79309,-0.509325,1.63421,-1.0,101.27,-15.0686,14.987,-99.0145,21.2526,-2.24326,2.35891,-1,16.0545
147115,83523493,2.37393,-1.78012,0.738685,1.38603,1.9273,0.668293,2.74825,1.0,3.74093,0.717022,-2.15518,-2.97248,2.27133,-1.08374,-1.24962,1,5.63366
147115,204391542,9.06796,-3.10854,-1.52221,8.3814,3.46124,1.61768,-2.68623,1.0,14.072,4.56535,-2.64542,-13.0453,5.27643,-1.63692,-0.525177,-1,22.2309
147115,245099213,8.54634,0.351906,2.42929,-8.18624,2.45465,-1.91937,1.42694,-1.0,45.3686,14.6927,8.29855,42.1138,16.8742,1.64565,0.514142,-1,37.6074
147115,460980373,68.5468,-10.2055,20.45,64.6243,22.8551,1.76246,2.03368,-1.0,12.5338,2.57391,-1.27464,-12.2002,2.87223,-2.15309,-0.459814,1,58.308
147115,336556317,3.74042,3.01709,0.828961,-2.04957,3.1289,-0.615449,0.268138,1.0,63.6895,-9.45982,-8.65994,62.3849,12.8251,2.28547,-2.40031,1,28.3481
147115,462742998,40.2009,-18.2907,11.5051,33.8998,21.6083,1.23235,2.58011,1.0,15.4426,2.77308,1.10878,-15.1511,2.98653,-2.32668,0.380366,1,48.4229
147115,199671656,46.9544,-43.0571,16.0351,-9.67878,45.946,-0.209128,2.78509,1.0,57.9267,48.4667,-3.04355,-31.5789,48.5621,-0.611457,-0.0627143,-1,95.3929
147115,569442705,93.7665,-12.146,-11.6199,92.2476,16.8091,2.4039,-2.37833,-1.0,7.47147,1.29556,-2.61811,-6.87676,2.92112,-1.59166,-1.11128,1,51.3858
147115,163122258,20.0739,-0.972871,3.58296,19.7276,3.71269,2.37215,1.83593,-1.0,21.5028,10.2337,13.8577,-12.8688,17.2268,-0.690764,0.934707,-1,35.9395
147115,261425140,3.31479,2.51271,0.268024,2.14529,2.52697,0.770445,0.106265,1.0,83.4268,-8.14543,10.9509,82.3028,13.6481,2.49676,2.21033,-1,15.3304
147115,502067522,89.3632,-21.3311,-8.87718,86.3247,23.1046,2.02868,-2.74723,-1.0,25.3134,-7.78762,-2.00532,24.0021,8.04166,1.8136,-2.88957,1,3.51931
147115,259116331,2.5563,-0.250881,2.44965,-0.686248,2.46246,-0.275197,1.67286,-1.0,13.423,-3.06964,-13.018,-1.13495,13.375,-0.084755,-1.80237,1,11.3713
147115,184446549,8.0008,6.98277,3.10597,2.36784,7.64239,0.305075,0.418525,1.0,12.8777,9.00969,7.64352,5.12228,11.8152,0.420988,0.703545,-1,2.91554
147115,428429500,23.4528,4.32094,-0.626075,23.0428,4.36606,2.3655,-0.143892,-1.0,62.8473,-12.6377,-2.94869,61.4929,12.9772,2.25983,-2.91237,-1,14.8146
147115,248143577,6.84022,4.29316,1.29197,-5.16606,4.48335,-0.985059,0.292316,1.0,27.6373,11.8328,-18.0731,17.2386,21.6021,0.731109,-0.99111,-1,22.3898
147115,558136150,35.1915,-17.363,7.32423,-29.7208,18.8446,-1.23681,2.74241,1.0,,8.83173,-3.01587,14.0643,9.33247,1.19865,-0.329066,-1,48.7325
147115,401423963,18.7983,1.98456,2.87412,18.471,3.49272,2.36749,0.966479,1.0,9.79216,2.3121,-1.66917,9.36773,2.85166,1.90492,-0.625293,-1,4.74419
147115,67248777,2.59696,2.21786,1.27679,0.4417,2.55912,0.171753,0.522351,-1.0,4.14791,2.49591,2.125,-2.54164,3.27799,-0.713317,0.7053,1,2.70031
147115,199695700,84.7164,13.7329,10.9091,-82.881,17.5386,-2.25716,0.671301,-1.0,20.542,3.68706,0.595275,20.1996,3.7348,2.38955,0.160069,-1,81.9424
147115,268469067,109.979,14.6348,12.6636,-108.262,19.3531,-2.42275,0.713313,-1.0,17.5803,-3.84408,-4.08843,-16.6605,5.61179,-1.80855,-2.3254,-1,21.8071
147115,429801144,5.52674,2.02693,3.97927,-3.25604,4.46576,-0.676353,1.09968,-1.0,25.6406,7.48286,10.0404,-22.375,12.5221,-1.34403,0.930327,-1,5.24109
147115,218941723,196.614,33.703,9.37763,193.477,34.9833,2.41151,0.271379,-1.0,67.1342,-35.0077,-12.6954,55.8596,37.2386,1.19479,-2.7937,1,85.9177
147115,619010414,7.19835,2.82131,0.114487,6.62144,2.82363,1.58808,0.0405572,-1.0,19.1889,-2.10974,13.7377,13.2301,13.8988,0.846942,1.72318,-1,10.479
147115,488527679,5.93737,-4.75385,3.27502,1.38834,5.77277,0.238238,2.53834,1.0,12.2478,-11.6645,3.73362,0.0965306,12.2474,0.00788161,2.83181,-1,3.13272
147115,482194210,20.9838,-11.2406,-5.89726,-16.7091,12.6936,-1.08837,-2.65843,1.0,7.93998,3.50706,1.93571,6.85542,4.0058,1.30657,0.504337,1,25.768
147115,208897785,18.8722,16.7458,-5.58751,6.6723,17.6534,0.369497,-0.32205,-1.0,7.77329,7.35492,-2.47002,0.477727,7.75859,0.0615351,-0.323998,1,3.61848
147115,460041957,29.9405,-28.0902,-5.48291,-8.79266,28.6203,-0.302579,-2.94883,1.0,20.3756,6.56067,1.5442,19.2285,6.73995,1.77088,0.231165,-1,44.0881
147115,274401440,12.0138,-2.07208,-10.3331,5.76762,10.5388,0.523093,-1.7687,1.0,25.0793,-7.22428,2.65091,-23.8695,7.69529,-1.85017,2.7899,1,30.0463
147115,504539393,10.2245,2.62126,8.60531,4.85979,8.99568,0.516907,1.27512,-1.0,16.0947,-0.024018,15.894,2.53403,15.894,0.158766,1.57231,1,5.57417
